ISO,quality,scenario,xi_qp
NLD,2.0,45,1
NLD,3.0,45,1
GBR,1.0,45,1
GBR,2.0,45,1
GBR,3.0,45,1
USA,1.0,45,1
USA,2.0,45,1
USA,3.0,45,1
CAN,1.0,45,1
CAN,2.0,45,1
CAN,3.0,45,1
CRI,1.0,45,1
CRI,2.0,45,1
CRI,3.0,45,1
DOM,1.0,45,1
DOM,2.0,45,1
DOM,3.0,45,1
SLV,1.0,45,1
SLV,2.0,45,1
SLV,3.0,45,1
GTM,1.0,45,1
GTM,2.0,45,1
GTM,3.0,45,1
HND,1.0,45,1
HND,2.0,45,1
HND,3.0,45,1
MEX,1.0,45,1
MEX,2.0,45,1
MEX,3.0,45,1
NIC,1.0,45,1
NIC,2.0,45,1
NIC,3.0,45,1
PAN,1.0,45,1
PAN,2.0,45,1
PAN,3.0,45,1
AUS,1.0,45,1
AUS,2.0,45,1
AUS,3.0,45,1
NZL,1.0,45,0
NZL,2.0,45,1
NZL,3.0,45,1
PNG,1.0,45,1
PNG,2.0,45,1
PNG,3.0,45,1
ARG,1.0,45,1
ARG,2.0,45,1
ARG,3.0,45,1
BOL,1.0,45,1
BOL,2.0,45,1
BOL,3.0,45,1
BRA,1.0,45,0
BRA,2.0,45,1
BRA,3.0,45,1
CHL,1.0,45,1
CHL,2.0,45,1
CHL,3.0,45,1
COL,1.0,45,1
COL,2.0,45,1
COL,3.0,45,1
ECU,1.0,45,1
ECU,2.0,45,1
ECU,3.0,45,1
PRY,1.0,45,1
PRY,2.0,45,1
PRY,3.0,45,1
PER,1.0,45,1
PER,2.0,45,1
PER,3.0,45,1
URY,1.0,45,1
URY,2.0,45,1
URY,3.0,45,1
DZA,1.0,46,1
DZA,2.0,46,1
DZA,3.0,46,1
AGO,1.0,46,1
AGO,2.0,46,1
AGO,3.0,46,1
EGY,1.0,46,1
EGY,2.0,46,1
EGY,3.0,46,1
GHA,1.0,46,1
GHA,2.0,46,1
GHA,3.0,46,1
KEN,1.0,46,1
KEN,2.0,46,1
KEN,3.0,46,1
MDG,1.0,46,1
MDG,2.0,46,1
MDG,3.0,46,1
MRT,1.0,46,1
MRT,2.0,46,1
MRT,3.0,46,1
MAR,1.0,46,1
MAR,2.0,46,1
MAR,3.0,46,1
NGA,1.0,46,1
NGA,2.0,46,1
NGA,3.0,46,1
ZAF,1.0,46,1
ZAF,2.0,46,1
ZAF,3.0,46,1
SDN,1.0,46,1
SDN,2.0,46,1
SDN,3.0,46,1
TUN,1.0,46,1
TUN,2.0,46,1
TUN,3.0,46,1
ZWE,1.0,46,1
ZWE,2.0,46,1
ZWE,3.0,46,1
CHN,1.0,46,1
CHN,2.0,46,1
CHN,3.0,46,1
IND,1.0,46,1
IND,2.0,46,1
IND,3.0,46,1
IDN,1.0,46,1
IDN,2.0,46,1
IDN,3.0,46,1
JPN,1.0,46,1
JPN,2.0,46,1
JPN,3.0,46,1
KOR,1.0,46,1
KOR,2.0,46,1
KOR,3.0,46,1
MYS,1.0,46,1
MYS,2.0,46,1
MYS,3.0,46,1
MMR,1.0,46,1
MMR,2.0,46,1
MMR,3.0,46,1
PAK,1.0,46,1
PAK,2.0,46,1
PAK,3.0,46,1
PHL,1.0,46,1
PHL,2.0,46,1
PHL,3.0,46,1
LKA,1.0,46,1
LKA,2.0,46,1
LKA,3.0,46,1
THA,1.0,46,1
THA,2.0,46,1
THA,3.0,46,1
VNM,1.0,46,1
VNM,2.0,46,1
VNM,3.0,46,1
AUT,1.0,46,1
AUT,2.0,46,1
AUT,3.0,46,1
BEL,1.0,46,1
BEL,2.0,46,1
BEL,3.0,46,1
FRA,1.0,46,1
FRA,2.0,46,1
FRA,3.0,46,1
DEU,1.0,46,1
DEU,2.0,46,1
DEU,3.0,46,1
GRC,1.0,46,1
GRC,2.0,46,1
GRC,3.0,46,1
IRL,1.0,46,1
IRL,2.0,46,1
IRL,3.0,46,1
ITA,1.0,46,1
ITA,2.0,46,1
ITA,3.0,46,1
PRT,1.0,46,1
PRT,2.0,46,1
PRT,3.0,46,1
RUS,1.0,46,1
RUS,2.0,46,1
RUS,3.0,46,1
ESP,1.0,46,1
ESP,2.0,46,1
ESP,3.0,46,1
CHE,1.0,46,1
CHE,2.0,46,1
CHE,3.0,46,1
NLD,1.0,46,1
NLD,2.0,46,1
NLD,3.0,46,1
GBR,1.0,46,1
GBR,2.0,46,1
GBR,3.0,46,1
USA,1.0,46,1
USA,2.0,46,1
USA,3.0,46,1
CAN,1.0,46,1
CAN,2.0,46,1
CAN,3.0,46,1
CRI,1.0,46,1
CRI,2.0,46,1
CRI,3.0,46,1
DOM,1.0,46,1
DOM,2.0,46,1
DOM,3.0,46,1
SLV,1.0,46,1
SLV,2.0,46,1
SLV,3.0,46,1
GTM,1.0,46,1
GTM,2.0,46,1
GTM,3.0,46,1
HND,1.0,46,1
HND,2.0,46,1
HND,3.0,46,1
MEX,1.0,46,1
MEX,2.0,46,1
MEX,3.0,46,1
NIC,1.0,46,1
NIC,2.0,46,1
NIC,3.0,46,1
PAN,1.0,46,1
PAN,2.0,46,1
PAN,3.0,46,1
AUS,1.0,46,1
AUS,2.0,46,1
AUS,3.0,46,1
NZL,1.0,46,1
NZL,2.0,46,1
NZL,3.0,46,1
PNG,1.0,46,1
PNG,2.0,46,1
PNG,3.0,46,1
ARG,1.0,46,0
ARG,2.0,46,1
ARG,3.0,46,1
BOL,1.0,46,1
BOL,2.0,46,1
BOL,3.0,46,1
BRA,1.0,46,1
BRA,2.0,46,0
BRA,3.0,46,1
CHL,1.0,46,1
CHL,2.0,46,1
CHL,3.0,46,1
COL,1.0,46,1
COL,2.0,46,1
COL,3.0,46,1
ECU,1.0,46,1
ECU,2.0,46,1
ECU,3.0,46,1
PRY,1.0,46,1
PRY,2.0,46,1
PRY,3.0,46,1
PER,1.0,46,1
PER,2.0,46,1
PER,3.0,46,1
URY,1.0,46,1
URY,2.0,46,1
URY,3.0,46,1
DZA,1.0,47,1
DZA,2.0,47,1
DZA,3.0,47,1
AGO,1.0,47,1
AGO,2.0,47,1
AGO,3.0,47,1
EGY,1.0,47,1
EGY,2.0,47,1
EGY,3.0,47,1
GHA,1.0,47,1
GHA,2.0,47,1
GHA,3.0,47,1
KEN,1.0,47,1
KEN,2.0,47,1
KEN,3.0,47,0
MDG,1.0,47,1
MDG,2.0,47,1
MDG,3.0,47,1
MRT,1.0,47,1
MRT,2.0,47,1
MRT,3.0,47,1
MAR,1.0,47,1
MAR,2.0,47,1
MAR,3.0,47,1
NGA,1.0,47,1
NGA,2.0,47,1
NGA,3.0,47,1
ZAF,1.0,47,1
ZAF,2.0,47,1
ZAF,3.0,47,1
SDN,1.0,47,1
SDN,2.0,47,1
SDN,3.0,47,1
TUN,1.0,47,1
TUN,2.0,47,1
TUN,3.0,47,1
ZWE,1.0,47,1
ZWE,2.0,47,1
ZWE,3.0,47,1
CHN,1.0,47,1
CHN,2.0,47,0
CHN,3.0,47,1
IND,1.0,47,1
IND,2.0,47,1
IND,3.0,47,1
IDN,1.0,47,1
IDN,2.0,47,1
IDN,3.0,47,1
JPN,1.0,47,1
JPN,2.0,47,1
JPN,3.0,47,1
KOR,1.0,47,1
KOR,2.0,47,1
KOR,3.0,47,1
MYS,1.0,47,1
MYS,2.0,47,1
MYS,3.0,47,1
MMR,1.0,47,1
MMR,2.0,47,1
MMR,3.0,47,1
PAK,1.0,47,1
PAK,2.0,47,1
PAK,3.0,47,1
PHL,1.0,47,1
PHL,2.0,47,1
PHL,3.0,47,1
LKA,1.0,47,1
LKA,2.0,47,1
LKA,3.0,47,1
THA,1.0,47,1
THA,2.0,47,1
THA,3.0,47,1
VNM,1.0,47,1
VNM,2.0,47,1
VNM,3.0,47,1
AUT,1.0,47,1
AUT,2.0,47,1
AUT,3.0,47,1
BEL,1.0,47,1
BEL,2.0,47,1
BEL,3.0,47,1
FRA,1.0,47,1
FRA,2.0,47,1
FRA,3.0,47,1
DEU,1.0,47,1
DEU,2.0,47,1
DEU,3.0,47,1
GRC,1.0,47,1
GRC,2.0,47,1
GRC,3.0,47,1
IRL,1.0,47,1
IRL,2.0,47,1
IRL,3.0,47,1
ITA,1.0,47,1
ITA,2.0,47,1
ITA,3.0,47,1
PRT,1.0,47,1
PRT,2.0,47,1
PRT,3.0,47,1
RUS,1.0,47,1
RUS,2.0,47,1
RUS,3.0,47,1
ESP,1.0,47,1
ESP,2.0,47,1
ESP,3.0,47,1
CHE,1.0,47,1
CHE,2.0,47,1
CHE,3.0,47,1
NLD,1.0,47,1
NLD,2.0,47,1
NLD,3.0,47,1
GBR,1.0,47,1
GBR,2.0,47,1
GBR,3.0,47,1
USA,1.0,47,1
USA,2.0,47,1
USA,3.0,47,1
CAN,1.0,47,1
CAN,2.0,47,1
CAN,3.0,47,1
CRI,1.0,47,1
CRI,2.0,47,1
CRI,3.0,47,1
DOM,1.0,47,1
DOM,2.0,47,1
DOM,3.0,47,1
SLV,1.0,47,1
SLV,2.0,47,1
SLV,3.0,47,1
GTM,1.0,47,1
GTM,2.0,47,1
GTM,3.0,47,1
HND,1.0,47,1
HND,2.0,47,1
HND,3.0,47,1
MEX,1.0,47,1
MEX,2.0,47,1
MEX,3.0,47,1
NIC,1.0,47,1
NIC,2.0,47,1
NIC,3.0,47,1
PAN,1.0,47,1
PAN,2.0,47,1
PAN,3.0,47,1
AUS,1.0,47,1
AUS,2.0,47,1
AUS,3.0,47,1
NZL,1.0,47,1
NZL,2.0,47,1
NZL,3.0,47,1
PNG,1.0,47,1
PNG,2.0,47,1
PNG,3.0,47,1
ARG,1.0,47,1
ARG,2.0,47,1
ARG,3.0,47,1
BOL,1.0,47,1
BOL,2.0,47,1
BOL,3.0,47,1
BRA,1.0,47,1
BRA,2.0,47,1
BRA,3.0,47,1
CHL,1.0,47,0
CHL,2.0,47,1
CHL,3.0,47,1
COL,1.0,47,1
COL,2.0,47,1
COL,3.0,47,1
ECU,1.0,47,1
ECU,2.0,47,1
ECU,3.0,47,1
PRY,1.0,47,1
PRY,2.0,47,1
PRY,3.0,47,1
PER,1.0,47,1
PER,2.0,47,1
PER,3.0,47,1
URY,1.0,47,1
URY,2.0,47,1
URY,3.0,47,1
DZA,1.0,48,1
DZA,2.0,48,1
DZA,3.0,48,1
AGO,1.0,48,1
AGO,2.0,48,1
AGO,3.0,48,1
EGY,1.0,48,1
EGY,2.0,48,1
EGY,3.0,48,1
GHA,1.0,48,1
GHA,2.0,48,1
GHA,3.0,48,1
KEN,1.0,48,1
KEN,2.0,48,1
KEN,3.0,48,1
MDG,1.0,48,1
MDG,2.0,48,1
MDG,3.0,48,1
MRT,1.0,48,1
MRT,2.0,48,1
MRT,3.0,48,1
MAR,1.0,48,1
MAR,2.0,48,1
MAR,3.0,48,1
NGA,1.0,48,1
NGA,2.0,48,1
NGA,3.0,48,1
ZAF,1.0,48,1
ZAF,2.0,48,1
ZAF,3.0,48,1
SDN,1.0,48,1
SDN,2.0,48,1
SDN,3.0,48,1
TUN,1.0,48,1
TUN,2.0,48,1
TUN,3.0,48,1
ZWE,1.0,48,1
ZWE,2.0,48,1
ZWE,3.0,48,1
CHN,1.0,48,1
CHN,2.0,48,1
CHN,3.0,48,1
IND,1.0,48,1
IND,2.0,48,1
IND,3.0,48,1
IDN,1.0,48,1
IDN,2.0,48,1
IDN,3.0,48,1
JPN,1.0,48,1
JPN,2.0,48,1
JPN,3.0,48,1
KOR,1.0,48,1
KOR,2.0,48,1
KOR,3.0,48,1
MYS,1.0,48,1
MYS,2.0,48,0
MYS,3.0,48,1
MMR,1.0,48,1
MMR,2.0,48,1
MMR,3.0,48,1
PAK,1.0,48,1
PAK,2.0,48,1
PAK,3.0,48,1
PHL,1.0,48,1
PHL,2.0,48,1
PHL,3.0,48,1
LKA,1.0,48,1
LKA,2.0,48,1
LKA,3.0,48,1
THA,1.0,48,1
THA,2.0,48,1
THA,3.0,48,1
VNM,1.0,48,1
VNM,2.0,48,1
VNM,3.0,48,1
AUT,1.0,48,1
AUT,2.0,48,1
AUT,3.0,48,1
BEL,1.0,48,1
BEL,2.0,48,1
BEL,3.0,48,1
FRA,1.0,48,1
FRA,2.0,48,1
FRA,3.0,48,1
DEU,1.0,48,1
DEU,2.0,48,1
DEU,3.0,48,1
GRC,1.0,48,1
GRC,2.0,48,1
GRC,3.0,48,1
IRL,1.0,48,1
IRL,2.0,48,1
IRL,3.0,48,1
ITA,1.0,48,1
ITA,2.0,48,1
ITA,3.0,48,1
PRT,1.0,48,1
PRT,2.0,48,1
PRT,3.0,48,1
RUS,1.0,48,1
RUS,2.0,48,1
RUS,3.0,48,1
ESP,1.0,48,1
ESP,2.0,48,1
ESP,3.0,48,1
CHE,1.0,48,1
CHE,2.0,48,1
CHE,3.0,48,1
NLD,1.0,48,1
NLD,2.0,48,1
NLD,3.0,48,1
GBR,1.0,48,1
GBR,2.0,48,1
GBR,3.0,48,1
USA,1.0,48,1
USA,2.0,48,1
USA,3.0,48,1
CAN,1.0,48,1
CAN,2.0,48,1
CAN,3.0,48,1
CRI,1.0,48,1
CRI,2.0,48,1
CRI,3.0,48,1
DOM,1.0,48,1
DOM,2.0,48,1
DOM,3.0,48,1
SLV,1.0,48,1
SLV,2.0,48,1
SLV,3.0,48,1
GTM,1.0,48,1
GTM,2.0,48,1
GTM,3.0,48,1
HND,1.0,48,1
HND,2.0,48,1
HND,3.0,48,1
MEX,1.0,48,1
MEX,2.0,48,1
MEX,3.0,48,1
NIC,1.0,48,1
NIC,2.0,48,1
NIC,3.0,48,1
PAN,1.0,48,1
PAN,2.0,48,1
PAN,3.0,48,1
AUS,1.0,48,1
AUS,2.0,48,1
AUS,3.0,48,1
NZL,1.0,48,1
NZL,2.0,48,1
NZL,3.0,48,1
PNG,1.0,48,1
PNG,2.0,48,1
PNG,3.0,48,1
ARG,1.0,48,1
ARG,2.0,48,1
ARG,3.0,48,1
BOL,1.0,48,1
BOL,2.0,48,1
BOL,3.0,48,1
BRA,1.0,48,1
BRA,2.0,48,1
BRA,3.0,48,1
CHL,1.0,48,1
CHL,2.0,48,1
CHL,3.0,48,1
COL,1.0,48,1
COL,2.0,48,1
COL,3.0,48,1
ECU,1.0,48,0
ECU,2.0,48,1
ECU,3.0,48,1
PRY,1.0,48,1
PRY,2.0,48,1
PRY,3.0,48,1
PER,1.0,48,1
PER,2.0,48,1
PER,3.0,48,1
URY,1.0,48,0
URY,2.0,48,1
URY,3.0,48,1
DZA,1.0,49,0
DZA,2.0,49,1
DZA,3.0,49,1
AGO,1.0,49,1
AGO,2.0,49,1
AGO,3.0,49,1
EGY,1.0,49,1
EGY,2.0,49,1
EGY,3.0,49,1
GHA,1.0,49,1
GHA,2.0,49,1
GHA,3.0,49,1
KEN,1.0,49,1
KEN,2.0,49,1
KEN,3.0,49,1
MDG,1.0,49,1
MDG,2.0,49,1
MDG,3.0,49,1
MRT,1.0,49,1
MRT,2.0,49,1
MRT,3.0,49,1
MAR,1.0,49,1
MAR,2.0,49,0
MAR,3.0,49,1
NGA,1.0,49,1
NGA,2.0,49,1
NGA,3.0,49,1
ZAF,1.0,49,1
ZAF,2.0,49,1
ZAF,3.0,49,1
SDN,1.0,49,1
SDN,2.0,49,1
SDN,3.0,49,1
TUN,1.0,49,1
TUN,2.0,49,1
TUN,3.0,49,1
ZWE,1.0,49,1
ZWE,2.0,49,1
ZWE,3.0,49,1
CHN,1.0,49,1
CHN,2.0,49,1
CHN,3.0,49,1
IND,1.0,49,1
IND,2.0,49,1
IND,3.0,49,1
IDN,1.0,49,1
IDN,2.0,49,1
IDN,3.0,49,1
JPN,1.0,49,1
JPN,2.0,49,1
JPN,3.0,49,1
KOR,1.0,49,1
KOR,2.0,49,1
KOR,3.0,49,1
MYS,1.0,49,1
MYS,2.0,49,1
MYS,3.0,49,1
MMR,1.0,49,1
MMR,2.0,49,1
MMR,3.0,49,1
PAK,1.0,49,0
PAK,2.0,49,1
PAK,3.0,49,1
PHL,1.0,49,1
PHL,2.0,49,1
PHL,3.0,49,1
LKA,1.0,49,1
LKA,2.0,49,1
LKA,3.0,49,1
THA,1.0,49,1
THA,2.0,49,1
THA,3.0,49,1
VNM,1.0,49,1
VNM,2.0,49,1
VNM,3.0,49,1
AUT,1.0,49,1
AUT,2.0,49,1
AUT,3.0,49,1
BEL,1.0,49,1
BEL,2.0,49,1
BEL,3.0,49,1
FRA,1.0,49,1
FRA,2.0,49,1
FRA,3.0,49,1
DEU,1.0,49,1
DEU,2.0,49,1
DEU,3.0,49,1
GRC,1.0,49,1
GRC,2.0,49,1
GRC,3.0,49,1
IRL,1.0,49,1
IRL,2.0,49,1
IRL,3.0,49,1
ITA,1.0,49,1
ITA,2.0,49,1
ITA,3.0,49,1
PRT,1.0,49,1
PRT,2.0,49,1
PRT,3.0,49,1
RUS,1.0,49,1
RUS,2.0,49,1
RUS,3.0,49,0
ESP,1.0,49,1
ESP,2.0,49,1
ESP,3.0,49,1
CHE,1.0,49,1
CHE,2.0,49,1
CHE,3.0,49,1
NLD,1.0,49,1
NLD,2.0,49,1
NLD,3.0,49,1
GBR,1.0,49,1
GBR,2.0,49,1
GBR,3.0,49,1
USA,1.0,49,1
USA,2.0,49,1
USA,3.0,49,1
CAN,1.0,49,1
CAN,2.0,49,1
CAN,3.0,49,1
CRI,1.0,49,1
CRI,2.0,49,1
CRI,3.0,49,1
DOM,1.0,49,1
DOM,2.0,49,1
DOM,3.0,49,1
SLV,1.0,49,1
SLV,2.0,49,1
SLV,3.0,49,1
GTM,1.0,49,1
GTM,2.0,49,1
GTM,3.0,49,1
HND,1.0,49,1
HND,2.0,49,1
HND,3.0,49,1
MEX,1.0,49,1
MEX,2.0,49,1
MEX,3.0,49,1
NIC,1.0,49,1
NIC,2.0,49,1
NIC,3.0,49,1
PAN,1.0,49,1
PAN,2.0,49,1
PAN,3.0,49,1
AUS,1.0,49,1
AUS,2.0,49,1
AUS,3.0,49,1
NZL,1.0,49,1
NZL,2.0,49,1
NZL,3.0,49,1
PNG,1.0,49,1
PNG,2.0,49,1
PNG,3.0,49,1
ARG,1.0,49,1
ARG,2.0,49,1
ARG,3.0,49,1
BOL,1.0,49,1
BOL,2.0,49,1
BOL,3.0,49,1
BRA,1.0,49,1
BRA,2.0,49,1
BRA,3.0,49,1
CHL,1.0,49,0
CHL,2.0,49,1
CHL,3.0,49,1
COL,1.0,49,1
COL,2.0,49,1
COL,3.0,49,1
ECU,1.0,49,1
ECU,2.0,49,1
ECU,3.0,49,1
PRY,1.0,49,1
PRY,2.0,49,1
PRY,3.0,49,1
PER,1.0,49,1
PER,2.0,49,1
PER,3.0,49,1
URY,1.0,49,1
URY,2.0,49,1
URY,3.0,49,1
